Book Author,Book Name,Book URL,Chapter Name,Chapter Number,Page,Paragraph,Text,Topic
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,96,343,"In the next chapter you will discover basic operations that you can perform on matrices. Chapter 11 Matrix Operations Matrix operations are used in the description of many machine learning algorithms. Some operations can be used directly to solve key equations, whereas others provide useful shorthand or foundation in the description and the use of more complex matrix operations. In this tutorial, you will discover important linear algebra matrix operations used in the description of machine learning methods. After completing this tutorial, you will know:  The Transpose operation for ﬂipping the dimensions of a matrix.",Null
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,96,344, The Inverse operations used in solving systems of linear equations.  The Trace and Determinant operations used as shorthand notation in other matrix operations.,Null
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,96,345,"This tutorial is divided into 5 parts; they are: A deﬁned matrix can be transposed, which creates a new matrix with the number of columns and rows ﬂipped. This is denoted by the superscript T next to the matrix AT.",Null
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,97,346,"An invisible diagonal line can be drawn through the matrix from top left to bottom right on which the matrix can be ﬂipped to give the transpose. A =   1 2 3 4 5 6   (11.2) AT = 1 3 5 2 4 6  (11.3) The operation has no eﬀect if the matrix is symmetrical, e.g. has the same number of columns and rows and the same values at the same locations on both sides of the invisible diagonal line.",Null
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,97,347,"The columns of AT are the rows of A. — Page 109, Introduction to Linear Algebra, Fifth Edition, 2016. We can transpose a matrix in NumPy by calling the T attribute.",Null
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,97,348,"Listing 11.1: Example of creating a transpose of a matrix. Running the example ﬁrst prints the matrix as it is deﬁned, then the transposed version. [[1 2] [3 4] [5 6]] [[1 3 5] [2 4 6]] Listing 11.2: Sample output from creating a transpose of a matrix.",Null
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,97,349,"The transpose operation provides a short notation used as an element in many matrix operations. Matrix inversion is a process that ﬁnds another matrix that when multiplied with the matrix, results in an identity matrix. Given a matrix A, ﬁnd matrix B, such that AB = In or BA = In.",Null
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,98,350,"AB = BA = In (11.4) The operation of inverting a matrix is indicated by a −1 superscript next to the matrix; for example, A−1. The result of the operation is referred to as the inverse of the original matrix; for example, B is the inverse of A.",Tensors in Python
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,98,351,"A matrix is invertible if there exists another matrix that results in the identity matrix, where not all matrices are invertible. A square matrix that is not invertible is referred to as singular. Whatever A does, A−1 undoes.",Tensors in Python
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,98,352,"— Page 83, Introduction to Linear Algebra, Fifth Edition, 2016. The matrix inversion operation is not computed directly, but rather the inverted matrix is discovered through a numerical operation, where a suite of eﬃcient methods may be used, often involving forms of matrix decomposition.",Tensors in Python
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,98,353,"However, A1 is primarily useful as a theoretical tool, and should not actually be used in practice for most software applications. — Page 37, Deep Learning, 2016.",Tensors in Python
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,98,354,"A matrix can be inverted in NumPy using the inv() function. # invert matrix from numpy import array from numpy.linalg import inv # define matrix A = array([ [1.0, 2.0], [3.0, 4.0]]) print(A) # invert matrix B = inv(A) print(B) # multiply A and B I = A.dot(B) print(I) Listing 11.3: Example of creating the inverse of a matrix.",Tensors in Python
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Sparse Matrices,10,98,355,"First, we deﬁne a small 2 × 2 matrix, then calculate the inverse of the matrix, and then conﬁrm the inverse by multiplying it with the original matrix to give the identity matrix. Running the example prints the original, inverse, and identity matrices.",Tensors in Python
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,99,356,"Listing 11.4: Sample output from creating the inverse of a matrix. Note, your speciﬁc results may vary given diﬀerences in ﬂoating point precision on diﬀerent hardware and software versions. Matrix inversion is used as an operation in solving systems of equations framed as matrix equations where we are interested in ﬁnding vectors of unknowns.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,99,357,A good example is in ﬁnding the vector of coeﬃcient values in linear regression. A trace of a square matrix is the sum of the values on the main diagonal of the matrix (top-left to bottom-right).,Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,99,358,"The trace operator gives the sum of all of the diagonal entries of a matrix — Page 46, Deep Learning, 2016. The operation of calculating a trace on a square matrix is described using the notation tr(A) where A is the square matrix on which the operation is being performed.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,99,359,"The trace is calculated as the sum of the diagonal values; for example, in the case of a 3 × 3 matrix: tr(A) = a1,1 + a2,2 + a3,3 (11.7) Or, using array notation: tr(A) = A[0, 0] + A[1, 1] + A[2, 2] (11.8) We can calculate the trace of a matrix in NumPy using the trace() function.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,99,360,"Listing 11.5: Example of creating the trace of a matrix. First, a 3 × 3 matrix is created and then the trace is calculated. Running the example, ﬁrst the array is printed and then the trace.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,100,361,"Listing 11.6: Sample output from creating the trace of a matrix. Alone, the trace operation is not interesting, but it oﬀers a simpler notation and it is used as an element in other key matrix operations.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,100,362,"The determinant of a square matrix is a scalar representation of the volume of the matrix. The determinant describes the relative geometry of the vectors that make up the rows of the matrix. More speciﬁcally, the determinant of a matrix A tells you the volume of a box with sides given by rows of A.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,100,363,"— Page 119, No Bullshit Guide To Linear Algebra, 2017. It is denoted by the det(A) notation or |A|, where A is the matrix on which we are calculating the determinant.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,100,364,"The determinant of a square matrix is calculated from the elements of the matrix. More technically, the determinant is the product of all the eigenvalues of the matrix. Eigenvalues are introduced in the lessons on matrix factorization. The intuition for the determinant is that it describes the way a matrix will scale another matrix when they are multiplied together.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,100,365,"For example, a determinant of 1 preserves the space of the other matrix. A determinant of 0 indicates that the matrix cannot be inverted. The determinant of a square matrix is a single number. [.] It tells immediately whether the matrix is invertible. The determinant is a zero when the matrix has no inverse.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,100,366,"— Page 247, Introduction to Linear Algebra, Fifth Edition, 2016. In NumPy, the determinant of a matrix can be calculated using the det() function. # matrix determinant from numpy import array from numpy.linalg import det # define matrix A = array([ [1, 2, 3], [4, 5, 6], [7, 8, 9]]) print(A) # calculate determinant B = det(A) print(B) Listing 11.7: Example of creating the determinant of a matrix.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,101,367,"First, a 3 × 3 matrix is deﬁned, then the determinant of the matrix is calculated. Running the example ﬁrst prints the deﬁned matrix and then the determinant of the matrix. [[1 2 3] [4 5 6] [7 8 9]] -9.51619735393e-16 Listing 11.8: Sample output from creating the determinant of a matrix.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,101,368,"Like the trace operation, alone, the determinant operation is not interesting, but it oﬀers a simpler notation and it is used as an element in other key matrix operations. The rank of a matrix is the estimate of the number of linearly independent rows or columns in a matrix. The rank of a matrix M is often denoted as the function rank().",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,101,369,"An intuition for rank is to consider it the number of dimensions spanned by all of the vectors within a matrix. For example, a rank of 0 suggest all vectors span a point, a rank of 1 suggests all vectors span a line, a rank of 2 suggests all vectors span a two-dimensional plane. The rank is estimated numerically, often using a matrix decomposition method. A common approach is to use the Singular-Value Decomposition or SVD for short. NumPy provides the matrix rank() function for calculating the rank of an array. It uses the SVD method to estimate the rank. The example below demonstrates calculating the rank of a matrix with scalar values and another vector with all zero values.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,101,370,"Listing 11.9: Example of calculating the rank of vectors. Running the example prints the ﬁrst vector and its rank of 1, followed by the second zero vector and its rank of 0.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,102,371,[0 0 0 0 0] 0 Listing 11.10: Sample output from creating the rank of vectors.,Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,102,372,"The next example makes it clear that the rank is not the number of dimensions of the matrix, but the number of linearly independent directions. Three examples of a 2 × 2 matrix are provided demonstrating matrices with rank 0, 1 and 2.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,102,373,"Listing 11.11: Example of creating the rank of matrices. Running the example ﬁrst prints a zero 2 × 2 matrix followed by the rank, then a 2 × 2 with a rank 1 and ﬁnally a 2 × 2 matrix with a rank of 2.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,103,374,Listing 11.12: Sample output from creating the rank of matrices. This section lists some ideas for extending the tutorial that you may wish to explore.  Modify each example using your own small contrived array data.,Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,103,375," Write your own functions to implement one operation.  Research one example where each operation was used in machine learning. If you explore any of these extensions, I’d love to know.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,103,376,"This section provides more resources on the topic if you are looking to go deeper. 11.8.1 Books  Section 3.4 Determinants. No Bullshit Guide To Linear Algebra, 2017.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,103,377," Section 3.5 Matrix inverse. No Bullshit Guide To Linear Algebra, 2017.  Section 5.1 The Properties of Determinants, Introduction to Linear Algebra, Fifth Edition, 2016.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,103,378," Section 2.3 Identity and Inverse Matrices, Deep Learning, 2016.  Section 2.11 The Determinant, Deep Learning, 2016.  Section 3.D Invertibility and Isomorphic Vector Spaces, Linear Algebra Done Right, Third Edition, 2015.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,104,379," Section 10.A Trace, Linear Algebra Done Right, Third Edition, 2015.  Section 10.B Determinant, Linear Algebra Done Right, Third Edition, 2015.  numpy.ndarray.T API.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,104,380, Invertible matrix on Wikipedia.  Trace (linear algebra) on Wikipedia.  Determinant on Wikipedia.,Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,104,381," Rank (linear algebra) on Wikipedia. In this tutorial, you discovered important linear algebra matrix operations used in the description of machine learning methods. Speciﬁcally, you learned:  The Transpose operation for ﬂipping the dimensions of a matrix.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,104,382, The Inverse operations used in solving systems of linear equations.  The Trace and Determinant operations used as shorthand notation in other matrix operations.,Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,106,383,"In the next chapter you will discover sparsity and sparse matrices. Chapter 12 Sparse Matrices Matrices that contain mostly zero values are called sparse, distinct from matrices where most of the values are non-zero, called dense. Large sparse matrices are common in general and especially in applied machine learning, such as in data that contains counts, data encodings that map categories to counts, and even in whole subﬁelds of machine learning such as natural language processing. It is computationally expensive to represent and work with sparse matrices as though they are dense, and much improvement in performance can be achieved by using representations and operations that speciﬁcally handle the matrix sparsity. In this tutorial, you will discover sparse matrices, the issues they present, and how to work with them directly in Python. After completing this tutorial, you will know:  That sparse matrices contain mostly zero values and are distinct from dense matrices.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,106,384," The myriad of areas where you are likely to encounter sparse matrices in data, data preparation, and sub-ﬁelds of machine learning.  That there are many eﬃcient ways to store and work with sparse matrices and SciPy provides implementations that you can use directly.",Summary
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,107,385,"This tutorial is divided into 5 parts; they are: A sparse matrix is a matrix that is comprised of mostly zero values. Sparse matrices are distinct from matrices with mostly non-zero values, which are referred to as dense matrices.",Factorization
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,107,386,A matrix is sparse if many of its coeﬃcients are zero. The interest in sparsity arises because its exploitation can lead to enormous computational savings and because many large matrix problems that occur in practice are sparse.,Factorization
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,107,387,"— Page 1, Direct Methods for Sparse Matrices, Second Edition, 2017. The sparsity of a matrix can be quantiﬁed with a score, which is the number of zero values in the matrix divided by the total number of elements in the matrix.",Factorization
Jason Brownlee,Basics of Linear Algebra for Machine Learning,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20-%20Math%20for%20AI%20-%20Basics%20of%20Linear%20Algebra%20for%20Machine%20Learning%20(Examples%20in%20Python%20Code)%20212%20Pages%20%C2%B7%202017%20%20(GOOD).pdf,Tensors and Tensor Arithmetic,11,107,388,sparsity = count of non-zero elements total elements (12.1) Below is an example of a small 3 × 6 sparse matrix.,Factorization
