Book Author,Book Name,Book URL,Chapter Name,Chapter Number,Page,Paragraph,Text,Topic
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,321,1651,"Write down the form of the Fisher kernel, deﬁned by (6.33), for the case of a distribution p(x|µ) = N(x|µ, S) that is Gaussian with mean µ and ﬁxed covariance S.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,321,1652,"By considering the determinant of a 2 × 2 Gram matrix, show that a positive- deﬁnite kernel function k(x, x′) satisﬁes the Cauchy-Schwartz inequality k(x1, x2)2 ⩽k(x1, x1)k(x2, x2).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,321,1653,"Consider a parametric model governed by the parameter vector w together with a data set of input values x1, . . . , xN and a nonlinear feature mapping φ(x).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,321,1654,"Suppose that the dependence of the error function on w takes the form J(w) = f(wTφ(x1), . . . , wTφ(xN)) + g(wTw) (6.97) where g(·) is a monotonically increasing function. By writing w in the form w = N  n=1 αnφ(xn) + w⊥ (6.98) show that the value of w that minimizes J(w) takes the form of a linear combination of the basis functions φ(xn) for n = 1, . . . , N.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,321,1655,"Consider the sum-of-squares error function (6.39) for data having noisy inputs, where ν(ξ) is the distribution of the noise. Use the calculus of vari- ations to minimize this error function with respect to the function y(x), and hence show that the optimal solution is given by an expansion of the form (6.40) in which the basis functions are given by (6.41).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,322,1656,"Consider a Nadaraya-Watson model with one input variable x and one target variable t having Gaussian components with isotropic covariances, so that the co- variance matrix is given by σ2I where I is the unit matrix. Write down expressions for the conditional density p(t|x) and for the conditional mean E[t|x] and variance var[t|x], in terms of the kernel function k(x, xn).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,322,1657,"Another viewpoint on kernel regression comes from a consideration of re- gression problems in which the input variables as well as the target variables are corrupted with additive noise. Suppose each target value tn is generated as usual by taking a function y(zn) evaluated at a point zn, and adding Gaussian noise. The value of zn is not directly observed, however, but only a noise corrupted version xn = zn + ξn where the random variable ξ is governed by some distribution g(ξ).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,322,1658,"Consider a set of observations {xn, tn}, where n = 1, . . . , N, together with a cor- responding sum-of-squares error function deﬁned by averaging over the distribution of input noise to give E = 1 2 N  n=1  {y(xn −ξn) −tn}2 g(ξn) dξn.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,322,1659,"By minimizing E with respect to the function y(z) using the calculus of variations (Appendix D), show that optimal solution for y(x) is given by a Nadaraya-Watson kernel regression solution of the form (6.45) with a kernel of the form (6.46).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,322,1660,"Verify the results (6.66) and (6.67). 6.21 (⋆⋆) www Consider a Gaussian process regression model in which the kernel function is deﬁned in terms of a ﬁxed set of nonlinear basis functions. Show that the predictive distribution is identical to the result (3.58) obtained in Section 3.3.2 for the Bayesian linear regression model. To do this, note that both models have Gaussian predictive distributions, and so it is only necessary to show that the conditional mean and variance are the same. For the mean, make use of the matrix identity (C.6), and for the variance, make use of the matrix identity (C.7).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,322,1661,"Consider a regression problem with N training set input vectors x1, . . . , xN and L test set input vectors xN+1, . . . , xN+L, and suppose we deﬁne a Gaussian process prior over functions t(x). Derive an expression for the joint predictive dis- tribution for t(xN+1), . . . , t(xN+L), given the values of t(x1), . . . , t(xN). Show the marginal of this distribution for one of the test observations tj where N + 1 ⩽j ⩽ N + L is given by the usual Gaussian process regression result (6.66) and (6.67).",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,322,1662,"Consider a Gaussian process regression model in which the target variable t has dimensionality D. Write down the conditional distribution of tN+1 for a test input vector xN+1, given a training set of input vectors x1, . . . , xN+1 and corresponding target observations t1, . . . , tN.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,322,1663,(⋆) Show that a diagonal matrix W whose elements satisfy 0 < Wii < 1 is positive deﬁnite. Show that the sum of two positive deﬁnite matrices is itself positive deﬁnite.,Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,323,1664,"Using the Newton-Raphson formula (4.92), derive the iterative update formula (6.83) for ﬁnding the mode a⋆ N of the posterior distribution in the Gaussian process classiﬁcation model.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,323,1665,"Using the result (2.115), derive the expressions (6.87) and (6.88) for the mean and variance of the posterior distribution p(aN+1|tN) in the Gaussian process clas- siﬁcation model.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Kernel Methods,6,323,1666,"(⋆⋆⋆) Derive the result (6.90) for the log likelihood function in the Laplace approx- imation framework for Gaussian process classiﬁcation. Similarly, derive the results (6.91), (6.92), and (6.94) for the terms in the gradient of the log likelihood.",Exercises
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,325,1667,"In the previous chapter, we explored a variety of learning algorithms based on non- linear kernels. One of the signiﬁcant limitations of many such algorithms is that the kernel function k(xn, xm) must be evaluated for all possible pairs xn and xm of training points, which can be computationally infeasible during training and can lead to excessive computation times when making predictions for new data points.",Null
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,325,1668,"In this chapter we shall look at kernel-based algorithms that have sparse solutions, so that predictions for new inputs depend only on the kernel function evaluated at a subset of the training data points.",Null
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,326,1669,"We begin by looking in some detail at the support vector machine (SVM), which became popular in some years ago for solving problems in classiﬁcation, regression, and novelty detection. An important property of support vector machines is that the determination of the model parameters corresponds to a convex optimization prob- lem, and so any local solution is also a global optimum. Because the discussion of support vector machines makes extensive use of Lagrange multipliers, the reader is \end{verbatim} egin{verbatim} encouraged to review the key concepts covered in Appendix E. Additional infor- mation on support vector machines can be found in Vapnik (1995), Burges (1998), Cristianini and Shawe-Taylor (2000), M¨uller et al. (2001), Sch¨olkopf and Smola (2002), and Herbrich (2002).",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,326,1670,"The SVM is a decision machine and so does not provide posterior probabilities. We have already discussed some of the beneﬁts of determining probabilities in Sec- tion 1.5.4. An alternative sparse kernel technique, known as the relevance vector machine (RVM), is based on a Bayesian formulation and provides posterior proba- bilistic outputs, as well as having typically much sparser solutions than the SVM.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,326,1671,"We begin our discussion of support vector machines by returning to the two-class classiﬁcation problem using linear models of the form y(x) = wTφ(x) + b (7.1) where φ(x) denotes a ﬁxed feature-space transformation, and we have made the bias parameter b explicit. Note that we shall shortly introduce a dual representation expressed in terms of kernel functions, which avoids having to work explicitly in feature space. The training data set comprises N input vectors x1, . . . , xN, with corresponding target values t1, . . . , tN where tn ∈{−1, 1}, and new data points x are classiﬁed according to the sign of y(x).",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,326,1672,"We shall assume for the moment that the training data set is linearly separable in feature space, so that by deﬁnition there exists at least one choice of the parameters w and b such that a function of the form (7.1) satisﬁes y(xn) > 0 for points having tn = +1 and y(xn) < 0 for points having tn = −1, so that tny(xn) > 0 for all training data points.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,326,1673,"There may of course exist many such solutions that separate the classes exactly. In Section 4.1.7, we described the perceptron algorithm that is guaranteed to ﬁnd a solution in a ﬁnite number of steps. The solution that it ﬁnds, however, will be dependent on the (arbitrary) initial values chosen for w and b as well as on the order in which the data points are presented. If there are multiple solutions all of which classify the training data set exactly, then we should try to ﬁnd the one that will give the smallest generalization error. The support vector machine approaches this problem through the concept of the margin, which is deﬁned to be the smallest distance between the decision boundary and any of the samples, as illustrated in Figure 7.1.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,327,1674,"Figure 7.1 The margin is deﬁned as the perpendicular distance between the decision boundary and the closest of the data points, as shown on the left ﬁgure. Maximizing the margin leads to a particular choice of decision boundary, as shown on the right. The location of this boundary is determined by a subset of the data points, known as support vectors, which are indicated by the circles.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,327,1675,"In support vector machines the decision boundary is chosen to be the one for which the margin is maximized. The maximum margin solution can be motivated us- ing computational learning theory, also known as statistical learning theory. How- ever, a simple insight into the origins of maximum margin has been given by Tong and Koller (2000) who consider a framework for classiﬁcation based on a hybrid of generative and discriminative approaches. They ﬁrst model the distribution over in- put vectors x for each class using a Parzen density estimator with Gaussian kernels \end{verbatim} egin{verbatim} y = 1 y = 0 y = −1 margin y = 1 y = 0 y = −1 having a common parameter σ2. Together with the class priors, this deﬁnes an opti- mal misclassiﬁcation-rate decision boundary. However, instead of using this optimal boundary, they determine the best hyperplane by minimizing the probability of error relative to the learned density model. In the limit σ2 →0, the optimal hyperplane is shown to be the one having maximum margin. The intuition behind this result is that as σ2 is reduced, the hyperplane is increasingly dominated by nearby data points relative to more distant ones. In the limit, the hyperplane becomes independent of data points that are not support vectors.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,327,1676,We shall see in Figure 10.13 that marginalization with respect to the prior distri- bution of the parameters in a Bayesian approach for a simple linearly separable data set leads to a decision boundary that lies in the middle of the region separating the data points. The large margin solution has similar behaviour.,Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,327,1677,Recall from Figure 4.1 that the perpendicular distance of a point x from a hyper- plane deﬁned by y(x) = 0 where y(x) takes the form (7.1) is given by |y(x)|/∥w∥.,Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,327,1678,"Furthermore, we are only interested in solutions for which all data points are cor- rectly classiﬁed, so that tny(xn) > 0 for all n. Thus the distance of a point xn to the decision surface is given by tny(xn) ∥w∥ = tn(wTφ(xn) + b) ∥w∥ .",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,328,1679,"The margin is given by the perpendicular distance to the closest point xn from the data set, and we wish to optimize the parameters w and b in order to maximize this distance. Thus the maximum margin solution is found by solving arg max w,b 1 ∥w∥min n  tn wTφ(xn) + b (7.3) where we have taken the factor 1/∥w∥outside the optimization over n because w \end{verbatim} egin{verbatim} does not depend on n. Direct solution of this optimization problem would be very complex, and so we shall convert it into an equivalent problem that is much easier to solve. To do this we note that if we make the rescaling w →κw and b →κb, then the distance from any point xn to the decision surface, given by tny(xn)/∥w∥, is unchanged. We can use this freedom to set tn wTφ(xn) + b = 1 (7.4) for the point that is closest to the surface. In this case, all data points will satisfy the constraints tn wTφ(xn) + b ⩾1, n = 1, . . . , N.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,328,1680,"This is known as the canonical representation of the decision hyperplane. In the case of data points for which the equality holds, the constraints are said to be active, whereas for the remainder they are said to be inactive. By deﬁnition, there will always be at least one active constraint, because there will always be a closest point, and once the margin has been maximized there will be at least two active constraints.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,328,1681,"The optimization problem then simply requires that we maximize ∥w∥−1, which is equivalent to minimizing ∥w∥2, and so we have to solve the optimization problem arg min w,b 1 2∥w∥2 (7.6) subject to the constraints given by (7.5). The factor of 1/2 in (7.6) is included for later convenience. This is an example of a quadratic programming problem in which we are trying to minimize a quadratic function subject to a set of linear inequality constraints. It appears that the bias parameter b has disappeared from the optimiza- tion. However, it is determined implicitly via the constraints, because these require that changes to ∥w∥be compensated by changes to b. We shall see how this works shortly.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,328,1682,"In order to solve this constrained optimization problem, we introduce Lagrange multipliers an ⩾0, with one multiplier an for each of the constraints in (7.5), giving Appendix E the Lagrangian function L(w, b, a) = 1 2∥w∥2 − N  n=1 an  tn(wTφ(xn) + b) −1 (7.7) where a = (a1, . . . , aN)T. Note the minus sign in front of the Lagrange multiplier term, because we are minimizing with respect to w and b, and maximizing with respect to a. Setting the derivatives of L(w, b, a) with respect to w and b equal to zero, we obtain the following two conditions w = N  n=1 antnφ(xn) (7.8) 0 = N  n=1 antn.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,329,1683,"Eliminating w and b from L(w, b, a) using these conditions then gives the dual representation of the maximum margin problem in which we maximize L(a) = N  n=1 an −1 2 N  n=1 N  m=1 anamtntmk(xn, xm) (7.10) with respect to a subject to the constraints an ⩾ 0, n = 1, . . . , N, (7.11) N  n=1 antn = 0.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,329,1684,"Here the kernel function is deﬁned by k(x, x′) = φ(x)Tφ(x′). Again, this takes the form of a quadratic programming problem in which we optimize a quadratic function of a subject to a set of inequality constraints. We shall discuss techniques for solving such quadratic programming problems in Section 7.1.1.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,329,1685,"The solution to a quadratic programming problem in M variables in general has computational complexity that is O(M 3). In going to the dual formulation we have turned the original optimization problem, which involved minimizing (7.6) over M variables, into the dual problem (7.10), which has N variables. For a ﬁxed set of basis functions whose number M is smaller than the number N of data points, the move to the dual problem appears disadvantageous. However, it allows the model to be reformulated using kernels, and so the maximum margin classiﬁer can be applied efﬁciently to feature spaces whose dimensionality exceeds the number of data points, including inﬁnite feature spaces. The kernel formulation also makes clear the role of the constraint that the kernel function k(x, x′) be positive deﬁnite, because this ensures that the Lagrangian function L(a) is bounded below, giving rise to a well- deﬁned optimization problem.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,329,1686,"In order to classify new data points using the trained model, we evaluate the sign of y(x) deﬁned by (7.1). This can be expressed in terms of the parameters {an} and the kernel function by substituting for w using (7.8) to give y(x) = N  n=1 antnk(x, xn) + b.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,329,1687,"Although widely considered to be a French mathematician, Lagrange was born in Turin in Italy. By the age of nineteen, he had already made important contributions mathemat- ics and had been appointed as Pro- fessor at the Royal Artillery School in Turin. For many years, Euler worked hard to persuade Lagrange to move to Berlin, which he eventually did in 1766 where he succeeded Euler as Director of Mathematics at the Berlin Academy.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,329,1688,"Later he moved to Paris, nar- rowly escaping with his life during the French revo- lution thanks to the personal intervention of Lavoisier (the French chemist who discovered oxygen) who him- self was later executed at the guillotine.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,329,1689,made key contributions to the calculus of variations and the foundations of dynamics.,Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,330,1690,"In Appendix E, we show that a constrained optimization of this form satisﬁes the Karush-Kuhn-Tucker (KKT) conditions, which in this case require that the following three properties hold an ⩾ 0 (7.14) tny(xn) −1 ⩾ 0 (7.15) an {tny(xn) −1} = 0.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,330,1691,"Thus for every data point, either an = 0 or tny(xn) = 1. Any data point for which an = 0 will not appear in the sum in (7.13) and hence plays no role in making predictions for new data points. The remaining data points are called support vectors, and because they satisfy tny(xn) = 1, they correspond to points that lie on the maximum margin hyperplanes in feature space, as illustrated in Figure 7.1. This property is central to the practical applicability of support vector machines. Once the model is trained, a signiﬁcant proportion of the data points can be discarded and only the support vectors retained.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,330,1692,"Having solved the quadratic programming problem and found a value for a, we can then determine the value of the threshold parameter b by noting that any support vector xn satisﬁes tny(xn) = 1. Using (7.13) this gives tn  m∈S amtmk(xn, xm) + b  = 1 (7.17) where S denotes the set of indices of the support vectors. Although we can solve this equation for b using an arbitrarily chosen support vector xn, a numerically more stable solution is obtained by ﬁrst multiplying through by tn, making use of t2 n = 1, and then averaging these equations over all support vectors and solving for b to give b = 1 NS  n∈S  tn −  m∈S amtmk(xn, xm)  (7.18) where NS is the total number of support vectors.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,330,1693,"For later comparison with alternative models, we can express the maximum- margin classiﬁer in terms of the minimization of an error function, with a simple quadratic regularizer, in the form N  n=1 E∞(y(xn)tn −1) + λ∥w∥2 (7.19) where E∞(z) is a function that is zero if z ⩾0 and ∞otherwise and ensures that the constraints (7.5) are satisﬁed. Note that as long as the regularization parameter satisﬁes λ > 0, its precise value plays no role.",Maximum Margin Classifiers
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,331,1694,"Figure 7.2 Example of synthetic data from two classes in two dimensions showing contours of constant y(x) obtained from a support vector machine having a Gaus- sian kernel function. Also shown are the decision boundary, the margin boundaries, and the sup- port vectors.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,331,1695,"Figure 7.2 shows an example of the classiﬁcation resulting from training a sup- port vector machine on a simple synthetic data set using a Gaussian kernel of the \end{verbatim} egin{verbatim} form (6.23). Although the data set is not linearly separable in the two-dimensional data space x, it is linearly separable in the nonlinear feature space deﬁned implicitly by the nonlinear kernel function. Thus the training data points are perfectly separated in the original data space.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,331,1696,"This example also provides a geometrical insight into the origin of sparsity in the SVM. The maximum margin hyperplane is deﬁned by the location of the support vectors. Other data points can be moved around freely (so long as they remain out- side the margin region) without changing the decision boundary, and so the solution will be independent of such data points.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,331,1697,"So far, we have assumed that the training data points are linearly separable in the feature space φ(x). The resulting support vector machine will give exact separation of the training data in the original input space x, although the corresponding decision boundary will be nonlinear. In practice, however, the class-conditional distributions may overlap, in which case exact separation of the training data can lead to poor generalization.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,332,1698,Figure 7.3 Illustration of the slack variables ξn ⩾0.,Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,332,1699,"We therefore need a way to modify the support vector machine so as to allow some of the training points to be misclassiﬁed. From (7.19) we see that in the case of separable classes, we implicitly used an error function that gave inﬁnite error if a data point was misclassiﬁed and zero error if it was classiﬁed correctly, and then optimized the model parameters to maximize the margin. We now modify this approach so that data points are allowed to be on the ‘wrong side’ of the margin boundary, but with a penalty that increases with the distance from that boundary. For the subsequent optimization problem, it is convenient to make this penalty a linear function of this distance. To do this, we introduce slack variables, ξn ⩾0 where n = 1, . . . , N, with one slack variable for each training data point (Bennett, 1992; Cortes and Vapnik, 1995). These are deﬁned by ξn = 0 for data points that are on or inside the correct margin boundary and ξn = |tn −y(xn)| for other points. Thus a data point that is on the decision boundary y(xn) = 0 will have ξn = 1, and points \end{verbatim} egin{verbatim} Data points with circles around them are support vectors.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,332,1700,"with ξn > 1 will be misclassiﬁed. The exact classiﬁcation constraints (7.5) are then replaced with tny(xn) ⩾1 −ξn, n = 1, . . . , N (7.20) in which the slack variables are constrained to satisfy ξn ⩾0. Data points for which ξn = 0 are correctly classiﬁed and are either on the margin or on the correct side of the margin. Points for which 0 < ξn ⩽1 lie inside the margin, but on the cor- rect side of the decision boundary, and those data points for which ξn > 1 lie on the wrong side of the decision boundary and are misclassiﬁed, as illustrated in Fig- ure 7.3. This is sometimes described as relaxing the hard margin constraint to give a soft margin and allows some of the training set data points to be misclassiﬁed. Note that while slack variables allow for overlapping class distributions, this framework is still sensitive to outliers because the penalty for misclassiﬁcation increases linearly with ξ.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,332,1701,"Our goal is now to maximize the margin while softly penalizing points that lie on the wrong side of the margin boundary. We therefore minimize C N  n=1 ξn + 1 2∥w∥2 (7.21) where the parameter C > 0 controls the trade-off between the slack variable penalty and the margin. Because any point that is misclassiﬁed has ξn > 1, it follows that  n ξn is an upper bound on the number of misclassiﬁed points. The parameter C is therefore analogous to (the inverse of) a regularization coefﬁcient because it controls the trade-off between minimizing training errors and controlling model complexity.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,332,1702,"In the limit C →∞, we will recover the earlier support vector machine for separable data.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,333,1703,"We now wish to minimize (7.21) subject to the constraints (7.20) together with ξn ⩾0. The corresponding Lagrangian is given by L(w, b, a) = 1 2∥w∥2 +C N  n=1 ξn − N  n=1 an {tny(xn) −1 + ξn}− N  n=1 µnξn (7.22) \end{verbatim} egin{verbatim} where {an ⩾0} and {µn ⩾0} are Lagrange multipliers. The corresponding set of KKT conditions are given by Appendix E an ⩾ 0 (7.23) tny(xn) −1 + ξn ⩾ 0 (7.24) an (tny(xn) −1 + ξn) = 0 (7.25) µn ⩾ 0 (7.26) ξn ⩾ 0 (7.27) µnξn = 0 (7.28) where n = 1, . . . , N.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,333,1704,"We now optimize out w, b, and {ξn} making use of the deﬁnition (7.1) of y(x) to give ∂L ∂w = 0 ⇒ w = N  n=1 antnφ(xn) (7.29) ∂L ∂b = 0 ⇒ N  n=1 antn = 0 (7.30) ∂L ∂ξn = 0 ⇒ an = C −µn.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,333,1705,"Using these results to eliminate w, b, and {ξn} from the Lagrangian, we obtain the dual Lagrangian in the form L(a) = N  n=1 an −1 2 N  n=1 N  m=1 anamtntmk(xn, xm) (7.32) which is identical to the separable case, except that the constraints are somewhat different. To see what these constraints are, we note that an ⩾0 is required because these are Lagrange multipliers. Furthermore, (7.31) together with µn ⩾0 implies an ⩽C. We therefore have to minimize (7.32) with respect to the dual variables {an} subject to 0 ⩽an ⩽C (7.33) N  n=1 antn = 0 (7.34) for n = 1, . . . , N, where (7.33) are known as box constraints. This again represents a quadratic programming problem. If we substitute (7.29) into (7.1), we see that predictions for new data points are again made by using (7.13).",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,334,1706,"We can now interpret the resulting solution. As before, a subset of the data points may have an = 0, in which case they do not contribute to the predictive \end{verbatim} egin{verbatim} model (7.13). The remaining data points constitute the support vectors. These have an > 0 and hence from (7.25) must satisfy tny(xn) = 1 −ξn.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,334,1707,"If an < C, then (7.31) implies that µn > 0, which from (7.28) requires ξn = 0 and hence such points lie on the margin. Points with an = C can lie inside the margin and can either be correctly classiﬁed if ξn ⩽1 or misclassiﬁed if ξn > 1.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,334,1708,"To determine the parameter b in (7.1), we note that those support vectors for which 0 < an < C have ξn = 0 so that tny(xn) = 1 and hence will satisfy tn  m∈S amtmk(xn, xm) + b  = 1.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,334,1709,"Again, a numerically stable solution is obtained by averaging to give b = 1 NM  n∈M  tn −  m∈S amtmk(xn, xm)  (7.37) where M denotes the set of indices of data points having 0 < an < C.",Overlapping class distributions
Christopher M. Bishop,Pattern Recognition and Machine Learning,http://research.microsoft.com/∼cmbishop/PRML,Sparse Kernel Machines,7,334,1710,"An alternative, equivalent formulation of the support vector machine, known as the ν-SVM, has been proposed by Sch¨olkopf et al. (2000). This involves maximizing L(a) = −1 2 N  n=1 N  m=1 anamtntmk(xn, xm) (7.38) subject to the constraints 0 ⩽an ⩽1/N (7.39) N  n=1 antn = 0 (7.40) N  n=1 an ⩾ν.",Overlapping class distributions
